subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,8200458a7060399da1d3d5be07b4458401070f5075f8e79dc678404fcdf8dc77,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,ethusd,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=37798 | win_rate=23.75% | pf=1.17', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.23749933858934336, 'profit_factor': 1.1656265565194206, 'expectancy': 0.00027264089299013647, 'total_pnl': 10.30528047324118, 'trade_count': 37798, 'sharpe_per_trade': 0.03505005716467463, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0023230540100485086, 'mfe_p90': 0.009788937866687776, 'mae_p50': 0.0, 'mae_p75': 0.0015961122408043593, 'mae_p90': 0.00776757965795696, 'mfe_p75_pct': 0.009677553549408913, 'mae_p90_pct': 0.6672792586144737, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0023230540100485086}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.00776757965795696}}",False,0.0,0.0,0,['win_rate_too_low'],portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'ETHUSD', 'timeframe': '15m'}",2026-07-28T01:23:58.529884+00:00,False,e7bae01c800e
