subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,2da594909c1a05fbb948ea5cee922dde9dbadcb709da7752a36566167ff75828,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,aapl,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=8317 | win_rate=23.13% | pf=1.18', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.23133341349044126, 'profit_factor': 1.1779147975556012, 'expectancy': 0.00021783603884259817, 'total_pnl': 1.811742335053889, 'trade_count': 8317, 'sharpe_per_trade': 0.03795980788484401, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.001448814058676362, 'mfe_p90': 0.006788719724863771, 'mae_p50': 0.0, 'mae_p75': 0.0009863832965493202, 'mae_p90': 0.005409328080713752, 'mfe_p75_pct': 0.00538224820047617, 'mae_p90_pct': 0.7025350968629878, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.001448814058676362}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.005409328080713752}}",False,0.0,0.0,0,['win_rate_too_low'],portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'AAPL', 'timeframe': '15m'}",2026-07-28T01:29:03.197380+00:00,False,e7bae01c800e
