subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,4dc816051ed050a12ee726c85449ca72efe3e0e5eaab43b6f8c4eb0973fba851,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,usdcad,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=39220 | win_rate=5.55% | pf=0.36', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.05548189699133095, 'profit_factor': 0.3598432154176554, 'expectancy': -0.0001735076409526557, 'total_pnl': -6.804969678163156, 'trade_count': 39220, 'sharpe_per_trade': -0.25419790534373576, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0, 'mfe_p90': 0.0, 'mae_p50': 0.0, 'mae_p75': 0.0, 'mae_p90': 0.0, 'mfe_p75_pct': 0.0, 'mae_p90_pct': 0.0, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.0}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'USDCAD', 'timeframe': '15m'}",2026-07-28T01:27:22.617964+00:00,False,e7bae01c800e
a8b9c91edce9927390259cbda6f34564879055bc6a9d2a1f2e4bc95b8fa7f959,c7304ace8f61e6b412ebc69d666c56536693be561fc73f361487ebc529fa7702,a8b9c91edce9927390259cbda6f34564879055bc6a9d2a1f2e4bc95b8fa7f959,usdcad,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=35219 | win_rate=2.52% | pf=0.10', 'family': 'microstructure'}","[{'left': {'name': 'quant_kyles_lambda', 'column_index': 82, 'family': 'microstructure'}, 'operator': '<', 'right': {'type': 'feature', 'name': 'chaikin_oscillator', 'column_index': 48}}]","{'score': 0.0, 'win_rate': 0.02518526931485846, 'profit_factor': 0.10030051082398685, 'expectancy': -0.000355259641564175, 'total_pnl': -12.51188931624868, 'trade_count': 35219, 'sharpe_per_trade': -0.4531490393864816, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0, 'mfe_p90': 0.0, 'mae_p50': 0.0, 'mae_p75': 0.0, 'mae_p90': 0.0015334774972870946, 'mfe_p75_pct': 0.0, 'mae_p90_pct': 0.0016371570294722916, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.0015334774972870946}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'USDCAD', 'timeframe': '15m'}",2026-07-28T01:27:22.618026+00:00,False,a8b9c91edce9
