subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,e0986d6e04423f43cc4611cfbcb730ba27d8cfc76bdd5121a6a4d60ce9b3152c,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,adausd,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=14059 | win_rate=21.75% | pf=0.87', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.21751191407639234, 'profit_factor': 0.8688585596779183, 'expectancy': -0.0003324478104161556, 'total_pnl': -4.673883766640731, 'trade_count': 14059, 'sharpe_per_trade': -0.036436635382399385, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.004592060344293714, 'mfe_p90': 0.013638865016400823, 'mae_p50': 0.0, 'mae_p75': 0.00442478759214282, 'mae_p90': 0.0131610673852265, 'mfe_p75_pct': 0.00980389304459095, 'mae_p90_pct': 1.0, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.004592060344293714}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.0131610673852265}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'ADAUSD', 'timeframe': '15m'}",2026-07-28T01:24:05.244437+00:00,False,e7bae01c800e
