subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,c17051c8091b396d11e821c605efec56d3468197ed5829f5e4228aff038915df,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,usdchf,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=50263 | win_rate=6.94% | pf=0.44', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.06941487774307144, 'profit_factor': 0.44148221757685613, 'expectancy': -0.0001604094129633863, 'total_pnl': -8.062658323778686, 'trade_count': 50263, 'sharpe_per_trade': -0.14639210546270234, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0, 'mfe_p90': 0.0, 'mae_p50': 0.0, 'mae_p75': 0.0, 'mae_p90': 0.0, 'mfe_p75_pct': 0.0, 'mae_p90_pct': 0.0, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.0}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'USDCHF', 'timeframe': '15m'}",2026-07-28T01:28:03.261241+00:00,False,e7bae01c800e
a8b9c91edce9927390259cbda6f34564879055bc6a9d2a1f2e4bc95b8fa7f959,230f30a4d21076589ee986da0b53e4a25c6fc67aa90e110d348d02f7480dfeff,a8b9c91edce9927390259cbda6f34564879055bc6a9d2a1f2e4bc95b8fa7f959,usdchf,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=35498 | win_rate=3.38% | pf=0.12', 'family': 'microstructure'}","[{'left': {'name': 'quant_kyles_lambda', 'column_index': 82, 'family': 'microstructure'}, 'operator': '<', 'right': {'type': 'feature', 'name': 'chaikin_oscillator', 'column_index': 48}}]","{'score': 0.0, 'win_rate': 0.03377655079159389, 'profit_factor': 0.11947026710351166, 'expectancy': -0.00040644576938992695, 'total_pnl': -14.428011921803627, 'trade_count': 35498, 'sharpe_per_trade': -0.4292412852856014, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0, 'mfe_p90': 0.00028353077359497415, 'mae_p50': 0.0, 'mae_p75': 0.0, 'mae_p90': 0.0016657954547554255, 'mfe_p75_pct': 0.0, 'mae_p90_pct': 0.002050858177244663, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.0016657954547554255}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'USDCHF', 'timeframe': '15m'}",2026-07-28T01:28:03.261289+00:00,False,a8b9c91edce9
