subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,5d3130c8db0a1135b86d273b7141fa4e1da036a117621dcdd282297eb07493a8,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,audusd,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=49301 | win_rate=10.90% | pf=0.58', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.10898359059653963, 'profit_factor': 0.5831084547292866, 'expectancy': -0.00015038138860105297, 'total_pnl': -7.413952839420512, 'trade_count': 49301, 'sharpe_per_trade': -0.13604033257550052, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0, 'mfe_p90': 0.0016187592409551144, 'mae_p50': 0.0, 'mae_p75': 0.0, 'mae_p90': 0.0015468662604689598, 'mfe_p75_pct': 0.0, 'mae_p90_pct': 0.0022357639390975237, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.0015468662604689598}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'AUDUSD', 'timeframe': '15m'}",2026-07-28T01:26:47.424187+00:00,False,e7bae01c800e
a8b9c91edce9927390259cbda6f34564879055bc6a9d2a1f2e4bc95b8fa7f959,f2c86c9cf35b1f8d98d94a97e53eb18f284db6c4b66a48b3ce82600b34d1dfab,a8b9c91edce9927390259cbda6f34564879055bc6a9d2a1f2e4bc95b8fa7f959,audusd,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=37877 | win_rate=5.90% | pf=0.16', 'family': 'microstructure'}","[{'left': {'name': 'quant_kyles_lambda', 'column_index': 82, 'family': 'microstructure'}, 'operator': '<', 'right': {'type': 'feature', 'name': 'chaikin_oscillator', 'column_index': 48}}]","{'score': 0.0, 'win_rate': 0.05903318636639649, 'profit_factor': 0.164852748855362, 'expectancy': -0.0005329828971129477, 'total_pnl': -20.18779319394712, 'trade_count': 37877, 'sharpe_per_trade': -0.40428668483394564, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.0, 'mfe_p90': 0.0016639989567920565, 'mae_p50': 0.0, 'mae_p75': 0.0, 'mae_p90': 0.002067044144496322, 'mfe_p75_pct': 0.0, 'mae_p90_pct': 1.0, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.0}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.002067044144496322}}",False,0.0,0.0,0,"['win_rate_too_low', 'profit_factor_too_low', 'expectancy_too_low', 'total_pnl_too_low']",portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'AUDUSD', 'timeframe': '15m'}",2026-07-28T01:26:47.424270+00:00,False,a8b9c91edce9
