subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,36cbbc6d04724c659a05be4ef44ed707ea1a1d496ae7f1a51e0247314f9a1d03,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,msft,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=7143 | win_rate=21.74% | pf=1.13', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.21741565168696625, 'profit_factor': 1.127831756681172, 'expectancy': 0.00014646738470926532, 'total_pnl': 1.046216528978282, 'trade_count': 7143, 'sharpe_per_trade': 0.027640456591946284, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.001125885231886059, 'mfe_p90': 0.0062354752793908124, 'mae_p50': 0.0, 'mae_p75': 0.0009052404202520847, 'mae_p90': 0.005202205013483765, 'mfe_p75_pct': 0.00442564906552434, 'mae_p90_pct': 0.8636449511798499, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.001125885231886059}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.005202205013483765}}",False,0.0,0.0,0,['win_rate_too_low'],portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'MSFT', 'timeframe': '15m'}",2026-07-28T01:29:10.478086+00:00,False,e7bae01c800e
