subject_fingerprint,execution_fingerprint,einher_fingerprint,asset,timeframe,direction,calibrated_on,profile,conditions,edge,calibration,selected,weight,capital,rank,rejection_reasons,source_kind,metadata,created_at,is_final,short_fingerprint
e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,884d4919e78c5dbd90214d7d3fca10e081895e70d5b40b1d2bfab3965295f349,e7bae01c800e0e900650e1c92deaa78bfb7a555ca849b1805ea824cd4e3a1494,nvda,15m,long,,"{'name': 'execution_profile', 'description': 'long | trades=7983 | win_rate=22.47% | pf=1.20', 'family': 'momentum'}","[{'left': {'name': 'stoch_k_norm', 'column_index': 195, 'family': 'momentum'}, 'operator': '>=', 'right': {'type': 'feature', 'name': 'momentum_20_norm', 'column_index': 201}}]","{'score': 0.0, 'win_rate': 0.22472754603532508, 'profit_factor': 1.1994383384916198, 'expectancy': 0.0003841779218702717, 'total_pnl': 3.066892350290379, 'trade_count': 7983, 'sharpe_per_trade': 0.04208301162632116, 'p_value': 0.0}","{'direction': 'long', 'best_horizon': 1, 'mfe_p50': 0.0, 'mfe_p75': 0.001600974821485579, 'mfe_p90': 0.010914983414113524, 'mae_p50': 0.0, 'mae_p75': 0.0015183360083028674, 'mae_p90': 0.00966043411754072, 'mfe_p75_pct': 0.008635136764496565, 'mae_p90_pct': 0.8136567722036301, 'tp_rule': {'type': 'mfe_calibrated', 'percentile': 75, 'value': 0.001600974821485579}, 'sl_rule': {'type': 'mae_calibrated', 'percentile': 90, 'value': 0.00966043411754072}}",False,0.0,0.0,0,['win_rate_too_low'],portfolio_selection_rejected,"{'run_id': 'run_20260728_012324', 'asset': 'NVDA', 'timeframe': '15m'}",2026-07-28T01:29:13.870567+00:00,False,e7bae01c800e
